timestamp,int,vehicleType,heading,dir,tot
2023-08-23T13:30:00Z,09:30-09:45,truck,SB,L,0
2023-08-23T13:30:00Z,09:30-09:45,truck,WB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,truck,WB,R,0
2023-08-23T13:30:00Z,09:30-09:45,truck,WB,T,0
2023-08-23T13:30:00Z,09:30-09:45,truck,WB,L,0
2023-08-23T13:30:00Z,09:30-09:45,truck,NB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,truck,NB,R,0
2023-08-23T13:30:00Z,09:30-09:45,truck,NB,T,0
2023-08-23T13:30:00Z,09:30-09:45,truck,NB,L,0
2023-08-23T13:30:00Z,09:30-09:45,truck,EB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,truck,EB,R,0
2023-08-23T13:30:00Z,09:30-09:45,truck,EB,T,0
2023-08-23T13:30:00Z,09:30-09:45,truck,EB,L,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,SB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,SB,R,1
2023-08-23T13:30:00Z,09:30-09:45,bicycle,SB,T,2
2023-08-23T13:30:00Z,09:30-09:45,bicycle,SB,L,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,WB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,WB,R,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,WB,T,2
2023-08-23T13:30:00Z,09:30-09:45,bicycle,WB,L,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,NB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,NB,R,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,NB,T,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,NB,L,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,EB,Peds,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,EB,R,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,EB,T,0
2023-08-23T13:30:00Z,09:30-09:45,bicycle,EB,L,0
